trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,rep,response_mode,model,temperature,seed,letter,chose_gamble,raw,discarded,latency_s,ts_utc
825,13,mixed,72,72,88,0.64,0.7822,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.551,2026-07-04T21:39:42+00:00
195,3,neutral,0,46,158,0.33,1.1335,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.754,2026-07-04T21:39:43+00:00
699,11,gain,0,54,68,0.81,1.02,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.594,2026-07-04T21:39:44+00:00
1208,20,neutral,0,186,266,0.63,0.901,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.576,2026-07-04T21:39:44+00:00
1423,23,mixed,91,91,626,0.23,1.5822,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.618,2026-07-04T21:39:45+00:00
992,16,gain,0,139,234,0.6,1.0101,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.593,2026-07-04T21:39:46+00:00
1031,17,neutral,0,117,362,0.42,1.2995,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.547,2026-07-04T21:39:46+00:00
1916,31,mixed,51,51,151,0.29,0.8586,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.646,2026-07-04T21:39:47+00:00
1051,17,gain,0,117,362,0.42,1.2995,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.553,2026-07-04T21:39:48+00:00
605,10,neutral,0,111,278,0.58,1.4526,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.677,2026-07-04T21:39:48+00:00
1532,25,gain,0,124,207,0.76,1.2687,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.766,2026-07-04T21:39:49+00:00
1908,31,mixed,51,51,151,0.29,0.8586,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.929,2026-07-04T21:39:50+00:00
2270,37,mixed,151,151,252,0.68,1.1348,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.169,2026-07-04T21:39:51+00:00
1428,23,mixed,91,91,626,0.23,1.5822,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.869,2026-07-04T21:39:52+00:00
219,3,gain,0,46,158,0.33,1.1335,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.791,2026-07-04T21:39:53+00:00
682,11,gain,0,54,68,0.81,1.02,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.554,2026-07-04T21:39:54+00:00
1192,19,mixed,64,64,122,0.49,0.9341,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.863,2026-07-04T21:39:55+00:00
118,1,mixed,58,58,116,0.66,1.32,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.559,2026-07-04T21:39:55+00:00
2352,39,neutral,0,178,567,0.32,1.0193,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.548,2026-07-04T21:39:56+00:00
643,10,mixed,111,111,278,0.58,1.4526,0,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,1.079,2026-07-04T21:39:57+00:00
967,16,neutral,0,139,234,0.6,1.0101,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.534,2026-07-04T21:39:58+00:00
2445,22,dominant,0,81,100,1.0,1.2346,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.057,2026-07-04T21:39:59+00:00
2309,38,gain,0,183,609,0.38,1.2646,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.532,2026-07-04T21:39:59+00:00
1943,32,gain,0,131,236,0.57,1.0269,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.542,2026-07-04T21:40:00+00:00
1706,28,gain,0,132,181,0.76,1.0421,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.627,2026-07-04T21:40:01+00:00
58,0,mixed,186,186,984,0.26,1.3755,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.664,2026-07-04T21:40:01+00:00
1644,27,gain,0,166,433,0.53,1.3825,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.573,2026-07-04T21:40:02+00:00
941,15,mixed,82,82,113,0.74,1.0198,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.648,2026-07-04T21:40:03+00:00
1882,31,gain,0,51,151,0.29,0.8586,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.571,2026-07-04T21:40:03+00:00
1742,29,neutral,0,79,81,0.83,0.851,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.666,2026-07-04T21:40:04+00:00
1242,20,mixed,186,186,266,0.63,0.901,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.591,2026-07-04T21:40:05+00:00
661,11,neutral,0,54,68,0.81,1.02,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.596,2026-07-04T21:40:05+00:00
370,6,neutral,0,94,101,0.71,0.7629,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.569,2026-07-04T21:40:06+00:00
599,9,mixed,49,49,153,0.26,0.8118,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.665,2026-07-04T21:40:07+00:00
1337,22,neutral,0,81,163,0.72,1.4489,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.573,2026-07-04T21:40:07+00:00
426,7,neutral,0,63,98,0.64,0.9956,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.727,2026-07-04T21:40:08+00:00
653,10,mixed,111,111,278,0.58,1.4526,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.526,2026-07-04T21:40:09+00:00
1883,31,gain,0,51,151,0.29,0.8586,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.821,2026-07-04T21:40:10+00:00
1917,31,mixed,51,51,151,0.29,0.8586,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.734,2026-07-04T21:40:10+00:00
2328,38,mixed,183,183,609,0.38,1.2646,2,True,0,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.658,2026-07-04T21:40:11+00:00
915,15,neutral,0,82,113,0.74,1.0198,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.967,2026-07-04T21:40:12+00:00
534,8,mixed,62,62,263,0.33,1.3998,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.551,2026-07-04T21:40:13+00:00
1535,25,gain,0,124,207,0.76,1.2687,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.656,2026-07-04T21:40:13+00:00
1961,32,mixed,131,131,236,0.57,1.0269,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.513,2026-07-04T21:40:15+00:00
1542,25,mixed,124,124,207,0.76,1.2687,0,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.9,2026-07-04T21:40:16+00:00
892,14,mixed,81,81,201,0.68,1.6874,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.715,2026-07-04T21:40:17+00:00
2084,34,mixed,52,52,96,0.63,1.1631,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.646,2026-07-04T21:40:17+00:00
1319,21,mixed,106,106,206,0.73,1.4187,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.548,2026-07-04T21:40:18+00:00
1257,20,mixed,186,186,266,0.63,0.901,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.559,2026-07-04T21:40:19+00:00
2329,38,mixed,183,183,609,0.38,1.2646,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.585,2026-07-04T21:40:19+00:00
1676,27,mixed,166,166,433,0.53,1.3825,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.592,2026-07-04T21:40:20+00:00
2298,38,neutral,0,183,609,0.38,1.2646,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.658,2026-07-04T21:40:21+00:00
1134,18,mixed,41,41,61,0.58,0.8629,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.936,2026-07-04T21:40:23+00:00
341,5,mixed,162,162,381,0.46,1.0819,0,True,1,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.486,2026-07-04T21:40:23+00:00
496,8,neutral,0,62,263,0.33,1.3998,4,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.538,2026-07-04T21:40:24+00:00
1649,27,gain,0,166,433,0.53,1.3825,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.544,2026-07-04T21:40:24+00:00
1939,32,neutral,0,131,236,0.57,1.0269,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.073,2026-07-04T21:40:26+00:00
576,9,gain,0,49,153,0.26,0.8118,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.652,2026-07-04T21:40:26+00:00
1350,22,gain,0,81,163,0.72,1.4489,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.559,2026-07-04T21:40:27+00:00
1942,32,gain,0,131,236,0.57,1.0269,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.611,2026-07-04T21:40:28+00:00
857,14,neutral,0,81,201,0.68,1.6874,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.685,2026-07-04T21:40:28+00:00
2354,39,neutral,0,178,567,0.32,1.0193,3,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.471,2026-07-04T21:40:29+00:00
1635,27,neutral,0,166,433,0.53,1.3825,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.674,2026-07-04T21:40:30+00:00
2062,34,gain,0,52,96,0.63,1.1631,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.717,2026-07-04T21:40:30+00:00
63,1,neutral,0,58,116,0.66,1.32,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.607,2026-07-04T21:40:31+00:00
2441,20,dominant,0,186,243,1.0,1.3065,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.896,2026-07-04T21:40:32+00:00
1231,20,gain,0,186,266,0.63,0.901,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.572,2026-07-04T21:40:33+00:00
2134,35,gain,0,91,133,0.68,0.9938,3,False,0,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,0.607,2026-07-04T21:40:33+00:00
619,10,neutral,0,111,278,0.58,1.4526,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.645,2026-07-04T21:40:34+00:00
2376,39,gain,0,178,567,0.32,1.0193,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.576,2026-07-04T21:40:35+00:00
452,7,gain,0,63,98,0.64,0.9956,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.654,2026-07-04T21:40:35+00:00
2388,39,mixed,178,178,567,0.32,1.0193,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.759,2026-07-04T21:40:36+00:00
794,13,neutral,0,72,88,0.64,0.7822,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.58,2026-07-04T21:40:37+00:00
404,6,mixed,94,94,101,0.71,0.7629,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.567,2026-07-04T21:40:37+00:00
1424,23,mixed,91,91,626,0.23,1.5822,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.589,2026-07-04T21:40:38+00:00
881,14,mixed,81,81,201,0.68,1.6874,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.776,2026-07-04T21:40:39+00:00
1812,30,neutral,0,149,447,0.26,0.78,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.655,2026-07-04T21:40:40+00:00
16,0,neutral,0,186,984,0.26,1.3755,4,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.473,2026-07-04T21:40:40+00:00
721,12,neutral,0,164,541,0.38,1.2535,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.72,2026-07-04T21:40:41+00:00
1081,18,neutral,0,41,61,0.58,0.8629,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.514,2026-07-04T21:40:41+00:00
117,1,mixed,58,58,116,0.66,1.32,4,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.478,2026-07-04T21:40:42+00:00
712,11,mixed,54,54,68,0.81,1.02,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.619,2026-07-04T21:40:43+00:00
2368,39,gain,0,178,567,0.32,1.0193,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.619,2026-07-04T21:40:43+00:00
124,2,neutral,0,162,661,0.26,1.0609,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.7,2026-07-04T21:40:44+00:00
1575,26,neutral,0,59,151,0.36,0.9214,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.561,2026-07-04T21:40:45+00:00
1042,17,gain,0,117,362,0.42,1.2995,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.578,2026-07-04T21:40:45+00:00
1279,21,neutral,0,106,206,0.73,1.4187,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.704,2026-07-04T21:40:46+00:00
755,12,gain,0,164,541,0.38,1.2535,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.594,2026-07-04T21:40:47+00:00
1780,29,mixed,79,79,81,0.83,0.851,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.878,2026-07-04T21:40:48+00:00
369,6,neutral,0,94,101,0.71,0.7629,2,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,1.104,2026-07-04T21:40:49+00:00
1217,20,neutral,0,186,266,0.63,0.901,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,7.271,2026-07-04T21:40:56+00:00
1859,30,mixed,149,149,447,0.26,0.78,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.635,2026-07-04T21:40:57+00:00
806,13,gain,0,72,88,0.64,0.7822,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.676,2026-07-04T21:40:58+00:00
418,6,mixed,94,94,101,0.71,0.7629,4,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.486,2026-07-04T21:40:58+00:00
2244,37,gain,0,151,252,0.68,1.1348,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.587,2026-07-04T21:40:59+00:00
2125,35,gain,0,91,133,0.68,0.9938,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.645,2026-07-04T21:41:00+00:00
1647,27,gain,0,166,433,0.53,1.3825,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.557,2026-07-04T21:41:00+00:00
790,13,neutral,0,72,88,0.64,0.7822,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.558,2026-07-04T21:41:01+00:00
958,15,mixed,82,82,113,0.74,1.0198,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.564,2026-07-04T21:41:01+00:00
843,14,neutral,0,81,201,0.68,1.6874,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.568,2026-07-04T21:41:02+00:00
1138,18,mixed,41,41,61,0.58,0.8629,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.579,2026-07-04T21:41:03+00:00
2281,38,neutral,0,183,609,0.38,1.2646,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.294,2026-07-04T21:41:04+00:00
1102,18,gain,0,41,61,0.58,0.8629,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.74,2026-07-04T21:41:05+00:00
716,11,mixed,54,54,68,0.81,1.02,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.668,2026-07-04T21:41:06+00:00
765,12,mixed,164,164,541,0.38,1.2535,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.755,2026-07-04T21:41:06+00:00
632,10,gain,0,111,278,0.58,1.4526,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.624,2026-07-04T21:41:07+00:00
1480,24,mixed,168,168,214,0.76,0.9681,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.653,2026-07-04T21:41:08+00:00
586,9,mixed,49,49,153,0.26,0.8118,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.589,2026-07-04T21:41:08+00:00
108,1,mixed,58,58,116,0.66,1.32,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.691,2026-07-04T21:41:09+00:00
138,2,neutral,0,162,661,0.26,1.0609,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.638,2026-07-04T21:41:10+00:00
285,4,mixed,29,29,71,0.55,1.3466,1,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.469,2026-07-04T21:41:10+00:00
574,9,gain,0,49,153,0.26,0.8118,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.561,2026-07-04T21:41:11+00:00
208,3,gain,0,46,158,0.33,1.1335,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.556,2026-07-04T21:41:12+00:00
413,6,mixed,94,94,101,0.71,0.7629,3,True,1,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.491,2026-07-04T21:41:12+00:00
1749,29,neutral,0,79,81,0.83,0.851,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.552,2026-07-04T21:41:13+00:00
1941,32,gain,0,131,236,0.57,1.0269,0,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.517,2026-07-04T21:41:13+00:00
2233,37,neutral,0,151,252,0.68,1.1348,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.548,2026-07-04T21:41:14+00:00
1050,17,gain,0,117,362,0.42,1.2995,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.665,2026-07-04T21:41:15+00:00
51,0,mixed,186,186,984,0.26,1.3755,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.582,2026-07-04T21:41:15+00:00
2133,35,gain,0,91,133,0.68,0.9938,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.837,2026-07-04T21:41:16+00:00
1382,23,neutral,0,91,626,0.23,1.5822,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.611,2026-07-04T21:41:17+00:00
2213,36,mixed,98,98,227,0.47,1.0887,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.618,2026-07-04T21:41:18+00:00
1551,25,mixed,124,124,207,0.76,1.2687,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.546,2026-07-04T21:41:18+00:00
2262,37,mixed,151,151,252,0.68,1.1348,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.557,2026-07-04T21:41:19+00:00
2338,38,mixed,183,183,609,0.38,1.2646,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.536,2026-07-04T21:41:19+00:00
748,12,gain,0,164,541,0.38,1.2535,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.724,2026-07-04T21:41:20+00:00
1790,29,mixed,79,79,81,0.83,0.851,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.827,2026-07-04T21:41:21+00:00
2144,35,mixed,91,91,133,0.68,0.9938,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.551,2026-07-04T21:41:22+00:00
567,9,gain,0,49,153,0.26,0.8118,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.146,2026-07-04T21:41:23+00:00
2465,32,dominant,0,131,149,1.0,1.1374,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.686,2026-07-04T21:41:24+00:00
2356,39,neutral,0,178,567,0.32,1.0193,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.861,2026-07-04T21:41:24+00:00
864,14,gain,0,81,201,0.68,1.6874,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.659,2026-07-04T21:41:25+00:00
775,12,mixed,164,164,541,0.38,1.2535,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.761,2026-07-04T21:41:26+00:00
2303,38,gain,0,183,609,0.38,1.2646,0,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.558,2026-07-04T21:41:27+00:00
798,13,neutral,0,72,88,0.64,0.7822,4,False,0,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,0.48,2026-07-04T21:41:27+00:00
140,2,gain,0,162,661,0.26,1.0609,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.403,2026-07-04T21:41:29+00:00
175,2,mixed,162,162,661,0.26,1.0609,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.601,2026-07-04T21:41:29+00:00
1892,31,gain,0,51,151,0.29,0.8586,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.658,2026-07-04T21:41:30+00:00
458,7,gain,0,63,98,0.64,0.9956,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.865,2026-07-04T21:41:31+00:00
39,0,gain,0,186,984,0.26,1.3755,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.606,2026-07-04T21:41:32+00:00
1969,32,mixed,131,131,236,0.57,1.0269,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.812,2026-07-04T21:41:32+00:00
2261,37,mixed,151,151,252,0.68,1.1348,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.764,2026-07-04T21:41:33+00:00
1499,24,mixed,168,168,214,0.76,0.9681,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.708,2026-07-04T21:41:34+00:00
1965,32,mixed,131,131,236,0.57,1.0269,1,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.511,2026-07-04T21:41:35+00:00
1376,22,mixed,81,81,163,0.72,1.4489,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.559,2026-07-04T21:41:35+00:00
487,8,neutral,0,62,263,0.33,1.3998,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.169,2026-07-04T21:41:36+00:00
1079,17,mixed,117,117,362,0.42,1.2995,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.538,2026-07-04T21:41:37+00:00
1895,31,gain,0,51,151,0.29,0.8586,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.645,2026-07-04T21:41:38+00:00
2007,33,gain,0,142,446,0.53,1.6646,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.952,2026-07-04T21:41:39+00:00
2006,33,gain,0,142,446,0.53,1.6646,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.618,2026-07-04T21:41:39+00:00
583,9,mixed,49,49,153,0.26,0.8118,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.541,2026-07-04T21:41:40+00:00
831,13,mixed,72,72,88,0.64,0.7822,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.167,2026-07-04T21:41:41+00:00
1831,30,gain,0,149,447,0.26,0.78,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.974,2026-07-04T21:41:42+00:00
311,5,neutral,0,162,381,0.46,1.0819,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,2.357,2026-07-04T21:41:45+00:00
1940,32,gain,0,131,236,0.57,1.0269,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.713,2026-07-04T21:41:45+00:00
1547,25,mixed,124,124,207,0.76,1.2687,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.176,2026-07-04T21:41:47+00:00
