instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p2,897,29,mixed,79,79,81,0.83,0.851,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.11879,0.91682,0,massA=0.109 massB=0.808
p2,991,33,neutral,0,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42249,0.87091,0,massA=0.368 massB=0.503
p2,680,22,mixed,81,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.54093,0.88813,0,massA=0.408 massB=0.48
p2,651,21,mixed,106,106,206,0.73,1.4187,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.22541,0.87454,0,massA=0.197 massB=0.677
p2,976,32,gain,0,131,236,0.57,1.0269,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78662,0.89847,0,massA=0.192 massB=0.707
p2,807,26,mixed,59,59,151,0.36,0.9214,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.16559,0.93421,0,massA=0.155 massB=0.78
p2,537,17,mixed,117,117,362,0.42,1.2995,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.18359,0.92091,0,massA=0.169 massB=0.752
p2,916,30,gain,0,149,447,0.26,0.78,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.72487,0.9031,0,massA=0.248 massB=0.655
p2,787,26,neutral,0,59,151,0.36,0.9214,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.48048,0.96192,0,massA=0.462 massB=0.5
p2,922,30,mixed,149,149,447,0.26,0.78,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.38677,0.9351,0,massA=0.573 massB=0.362
p2,1011,33,mixed,142,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.26435,0.86029,0,massA=0.227 massB=0.633
p2,314,10,gain,0,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50587,0.94552,0,massA=0.467 massB=0.478
p2,268,8,mixed,62,62,263,0.33,1.3998,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7303,0.64836,0,massA=0.175 massB=0.473
p2,220,7,gain,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.56987,0.82955,0,massA=0.357 massB=0.473
p2,1131,37,mixed,151,151,252,0.68,1.1348,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.21337,0.86293,0,massA=0.184 massB=0.679
p2,454,15,neutral,0,82,113,0.74,1.0198,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.90894,0.96175,0,massA=0.0876 massB=0.874
p2,1203,1,dominant,0,58,72,1.0,1.2414,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.90731,0.95316,0,massA=0.865 massB=0.0883
p2,611,20,gain,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.3451,0.86604,0,massA=0.299 massB=0.567
p2,1201,0,dominant,0,186,240,1.0,1.2903,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.92841,0.53657,0,massA=0.498 massB=0.0384
p2,810,27,neutral,0,166,433,0.53,1.3825,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.7491,0.82906,0,massA=0.208 massB=0.621
p2,480,16,neutral,0,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.77459,0.87334,0,massA=0.197 massB=0.676
p2,629,20,mixed,186,186,266,0.63,0.901,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.34333,0.65676,0,massA=0.225 massB=0.431
p2,446,14,mixed,81,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.69098,0.92706,0,massA=0.286 massB=0.641
p2,731,24,gain,0,168,214,0.76,0.9681,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.26283,0.85961,0,massA=0.226 massB=0.634
p2,194,6,gain,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.47464,0.94811,0,massA=0.498 massB=0.45
p2,91,3,neutral,0,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.36657,0.85021,0,massA=0.312 massB=0.539
p2,529,17,gain,0,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.20882,0.61744,0,massA=0.129 massB=0.489
p2,1004,33,gain,0,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53899,0.95008,0,massA=0.438 massB=0.512
p2,172,5,mixed,162,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.47464,0.94645,0,massA=0.497 massB=0.449
p2,1209,4,dominant,0,29,56,1.0,1.931,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.89441,0.93232,0,massA=0.834 massB=0.0984
p2,318,10,gain,0,111,278,0.58,1.4526,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.74018,0.72156,0,massA=0.187 massB=0.534
p2,967,32,neutral,0,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.60019,0.9566,0,massA=0.574 massB=0.382
p2,841,28,neutral,0,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.54285,0.87859,0,massA=0.477 massB=0.402
p2,1160,38,mixed,183,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.43784,0.88238,0,massA=0.496 massB=0.386
p2,384,12,mixed,164,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.51758,0.94786,0,massA=0.457 massB=0.491
p2,821,27,gain,0,166,433,0.53,1.3825,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.40921,0.86615,0,massA=0.354 massB=0.512
p2,70,2,gain,0,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.4883,0.84062,0,massA=0.43 massB=0.41
p2,1076,35,mixed,91,91,133,0.68,0.9938,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.60953,0.92923,0,massA=0.363 massB=0.566
p2,177,5,mixed,162,162,381,0.46,1.0819,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.18952,0.92202,0,massA=0.175 massB=0.747
p2,688,22,mixed,81,81,163,0.72,1.4489,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.82839,0.73432,0,massA=0.126 massB=0.608
p2,670,22,gain,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.6002,0.82336,0,massA=0.329 massB=0.494
p2,896,29,mixed,79,79,81,0.83,0.851,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.31743,0.91599,0,massA=0.625 massB=0.291
p2,372,12,gain,0,164,541,0.38,1.2535,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50002,0.92551,0,massA=0.463 massB=0.463
p2,434,14,gain,0,81,201,0.68,1.6874,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50782,0.94507,0,massA=0.465 massB=0.48
p2,1173,39,neutral,0,178,567,0.32,1.0193,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.37752,0.92466,0,massA=0.349 massB=0.576
p2,928,30,mixed,149,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.71463,0.64497,0,massA=0.184 massB=0.461
p2,191,6,gain,0,94,101,0.71,0.7629,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.32252,0.86204,0,massA=0.278 massB=0.584
p2,133,4,gain,0,29,71,0.55,1.3466,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.36476,0.91252,0,massA=0.333 massB=0.58
p2,635,21,neutral,0,106,206,0.73,1.4187,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.96323,0.95618,0,massA=0.921 massB=0.0352
p2,990,33,neutral,0,142,446,0.53,1.6646,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.74762,0.84558,0,massA=0.213 massB=0.632
p2,536,17,mixed,117,117,362,0.42,1.2995,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.52537,0.93691,0,massA=0.445 massB=0.492
p2,1245,22,dominant,0,81,109,1.0,1.3457,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.88914,0.94437,0,massA=0.84 massB=0.105
p2,833,27,mixed,166,166,433,0.53,1.3825,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.64063,0.93981,0,massA=0.602 massB=0.338
p2,702,23,gain,0,91,626,0.23,1.5822,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50392,0.9334,0,massA=0.463 massB=0.47
p2,407,13,gain,0,72,88,0.64,0.7822,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.07185,0.91501,0,massA=0.0657 massB=0.849
p2,710,23,mixed,91,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.36298,0.84518,0,massA=0.538 massB=0.307
p2,253,8,gain,0,62,263,0.33,1.3998,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.24944,0.92973,0,massA=0.232 massB=0.698
p2,234,7,mixed,63,63,98,0.64,0.9956,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53899,0.94811,0,massA=0.437 massB=0.511
p2,1135,37,mixed,151,151,252,0.68,1.1348,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.6334,0.95058,0,massA=0.602 massB=0.348
p2,1088,36,neutral,0,98,227,0.47,1.0887,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.74018,0.7556,0,massA=0.196 massB=0.559
p2,906,30,neutral,0,149,447,0.26,0.78,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.46296,0.95177,0,massA=0.511 massB=0.441
p2,413,13,mixed,72,72,88,0.64,0.7822,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.52731,0.9369,0,massA=0.494 massB=0.443
p2,385,12,mixed,164,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.58698,0.94529,0,massA=0.555 massB=0.39
p2,131,4,gain,0,29,71,0.55,1.3466,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.45325,0.85168,0,massA=0.386 massB=0.466
p2,1258,29,dominant,0,79,118,1.0,1.4937,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.97293,0.94525,0,massA=0.0256 massB=0.92
p2,182,6,neutral,0,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.66716,0.92788,0,massA=0.309 massB=0.619
p2,849,28,neutral,0,132,181,0.76,1.0421,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.55446,0.52397,0,massA=0.291 massB=0.233
p2,987,32,mixed,131,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.25982,0.9269,0,massA=0.241 massB=0.686
p2,604,20,neutral,0,186,266,0.63,0.901,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78133,0.95304,0,massA=0.208 massB=0.745
p2,778,25,mixed,124,124,207,0.76,1.2687,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78663,0.64572,0,massA=0.138 massB=0.508
p2,415,13,mixed,72,72,88,0.64,0.7822,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.43974,0.94255,0,massA=0.414 massB=0.528
p2,1248,24,dominant,0,168,180,1.0,1.0714,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.65666,0.93751,0,massA=0.322 massB=0.616
p2,593,19,mixed,64,64,122,0.49,0.9341,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.55832,0.93342,0,massA=0.521 massB=0.412
p2,649,21,gain,0,106,206,0.73,1.4187,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.52925,0.55264,0,massA=0.292 massB=0.26
p2,80,2,mixed,162,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.40546,0.86665,0,massA=0.515 massB=0.351
p2,490,16,gain,0,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.64424,0.82556,0,massA=0.294 massB=0.532
p2,867,28,mixed,132,132,181,0.76,1.0421,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.20689,0.921,0,massA=0.191 massB=0.73
p2,587,19,gain,0,64,122,0.49,0.9341,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.0824,0.92316,0,massA=0.0761 massB=0.847
p2,429,14,neutral,0,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.3849,0.54738,0,massA=0.211 massB=0.337
p2,418,13,mixed,72,72,88,0.64,0.7822,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.64513,0.57139,0,massA=0.203 massB=0.369
p2,492,16,gain,0,139,234,0.6,1.0101,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.49025,0.91913,0,massA=0.469 massB=0.451
p2,1043,34,mixed,52,52,96,0.63,1.1631,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.62794,0.93797,0,massA=0.589 massB=0.349
p2,113,3,mixed,46,46,158,0.33,1.1335,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.5312,0.93504,0,massA=0.497 massB=0.438
p2,296,9,mixed,49,49,153,0.26,0.8118,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.55833,0.93359,0,massA=0.412 massB=0.521
p2,106,3,gain,0,46,158,0.33,1.1335,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.63523,0.92235,0,massA=0.336 massB=0.586
p2,96,3,neutral,0,46,158,0.33,1.1335,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.84594,0.9626,0,massA=0.148 massB=0.814
p2,1168,38,mixed,183,183,609,0.38,1.2646,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.74466,0.68205,0,massA=0.174 massB=0.508
p2,678,22,gain,0,81,163,0.72,1.4489,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.77047,0.70747,0,massA=0.162 massB=0.545
p2,249,8,neutral,0,62,263,0.33,1.3998,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.32252,0.59601,0,massA=0.192 massB=0.404
p2,518,17,neutral,0,117,362,0.42,1.2995,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.76207,0.79217,0,massA=0.188 massB=0.604
p2,88,2,mixed,162,162,661,0.26,1.0609,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.70903,0.70797,0,massA=0.206 massB=0.502
p2,289,9,gain,0,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.20117,0.56468,0,massA=0.114 massB=0.451
p2,914,30,gain,0,149,447,0.26,0.78,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.41491,0.95235,0,massA=0.557 massB=0.395
p2,885,29,gain,0,79,81,0.83,0.851,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.66713,0.93262,0,massA=0.622 massB=0.31
p2,640,21,gain,0,106,206,0.73,1.4187,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.61695,0.84626,0,massA=0.324 massB=0.522
p2,766,25,gain,0,124,207,0.76,1.2687,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.77185,0.88244,0,massA=0.201 massB=0.681
p2,470,15,mixed,82,82,113,0.74,1.0198,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.40546,0.88769,0,massA=0.528 massB=0.36
p2,463,15,gain,0,82,113,0.74,1.0198,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.36657,0.92535,0,massA=0.339 massB=0.586
p2,163,5,gain,0,162,381,0.46,1.0819,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.24798,0.92309,0,massA=0.229 massB=0.694
p2,175,5,mixed,162,162,381,0.46,1.0819,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.62428,0.94272,0,massA=0.589 massB=0.354
p2,473,15,mixed,82,82,113,0.74,1.0198,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.59642,0.93608,0,massA=0.558 massB=0.378
p2,313,10,gain,0,111,278,0.58,1.4526,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.30073,0.91928,0,massA=0.276 massB=0.643
p2,712,23,mixed,91,91,626,0.23,1.5822,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.44168,0.93843,0,massA=0.524 massB=0.414
p2,1257,28,dominant,0,132,158,1.0,1.197,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.8344,0.94497,0,massA=0.788 massB=0.156
p2,790,26,gain,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.48635,0.85743,0,massA=0.44 massB=0.417
p2,1253,26,dominant,0,59,73,1.0,1.2373,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.91877,0.95714,0,massA=0.879 massB=0.0777
p2,685,22,mixed,81,81,163,0.72,1.4489,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.76206,0.94358,0,massA=0.719 massB=0.225
p2,1138,37,mixed,151,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.78333,0.6782,0,massA=0.147 massB=0.531
p2,755,25,neutral,0,124,207,0.76,1.2687,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.95663,0.96324,0,massA=0.921 massB=0.0418
p2,1028,34,neutral,0,52,96,0.63,1.1631,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.93121,0.85344,0,massA=0.0587 massB=0.795
p2,238,7,mixed,63,63,98,0.64,0.9956,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.70417,0.61836,0,massA=0.183 massB=0.435
p2,16,0,gain,0,186,984,0.26,1.3755,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.57559,0.91085,0,massA=0.387 massB=0.524
p2,804,26,mixed,59,59,151,0.36,0.9214,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.539,0.94911,0,massA=0.438 massB=0.512
p2,1020,34,neutral,0,52,96,0.63,1.1631,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.75923,0.86024,0,massA=0.207 massB=0.653
p2,607,20,neutral,0,186,266,0.63,0.901,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.70089,0.95572,0,massA=0.67 massB=0.286
p2,47,1,gain,0,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.28777,0.89933,0,massA=0.259 massB=0.641
p2,401,13,gain,0,72,88,0.64,0.7822,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.20434,0.86892,0,massA=0.178 massB=0.691
p2,594,19,mixed,64,64,122,0.49,0.9341,2,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.51953,0.94487,0,massA=0.454 massB=0.491
p2,159,5,neutral,0,162,381,0.46,1.0819,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.44166,0.56077,0,massA=0.248 massB=0.313
p2,1012,33,mixed,142,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.50782,0.95003,0,massA=0.468 massB=0.482
p2,717,23,mixed,91,91,626,0.23,1.5822,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.17781,0.91558,0,massA=0.163 massB=0.753
p2,202,6,mixed,94,94,101,0.71,0.7629,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.36117,0.93094,0,massA=0.595 massB=0.336
p2,72,2,gain,0,162,661,0.26,1.0609,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.38863,0.92955,0,massA=0.568 massB=0.361
p2,460,15,gain,0,82,113,0.74,1.0198,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.68428,0.82628,0,massA=0.261 massB=0.565
p2,542,18,neutral,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.64602,0.92041,0,massA=0.326 massB=0.595
p2,1158,38,gain,0,183,609,0.38,1.2646,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.75492,0.72385,0,massA=0.177 massB=0.546
p2,108,3,gain,0,46,158,0.33,1.1335,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.5756,0.61519,0,massA=0.261 massB=0.354
p2,628,20,mixed,186,186,266,0.63,0.901,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.73792,0.63303,0,massA=0.166 massB=0.467
p2,246,8,neutral,0,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.65666,0.95964,0,massA=0.329 massB=0.63
p2,865,28,mixed,132,132,181,0.76,1.0421,2,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.62976,0.94577,0,massA=0.596 massB=0.35
p2,891,29,mixed,79,79,81,0.83,0.851,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.16026,0.84748,0,massA=0.136 massB=0.712
p2,866,28,mixed,132,132,181,0.76,1.0421,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.65136,0.93281,0,massA=0.325 massB=0.608
p2,946,31,gain,0,51,151,0.29,0.8586,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53316,0.91866,0,massA=0.429 massB=0.49
p2,68,2,neutral,0,162,661,0.26,1.0609,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.67918,0.716,0,massA=0.23 massB=0.486
p2,203,6,mixed,94,94,101,0.71,0.7629,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.54867,0.93604,0,massA=0.514 massB=0.422
p2,1083,36,neutral,0,98,227,0.47,1.0887,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.39792,0.92637,0,massA=0.369 massB=0.558
p2,732,24,gain,0,168,214,0.76,0.9681,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.4688,0.92939,0,massA=0.494 massB=0.436
p2,656,21,mixed,106,106,206,0.73,1.4187,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.53121,0.94111,0,massA=0.441 massB=0.5
p2,11,0,gain,0,186,984,0.26,1.3755,0,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.22405,0.86031,0,massA=0.193 massB=0.668
p2,758,25,neutral,0,124,207,0.76,1.2687,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.93146,0.84688,0,massA=0.058 massB=0.789
p2,56,1,mixed,58,58,116,0.66,1.32,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.51562,0.93073,0,massA=0.451 massB=0.48
p2,1167,38,mixed,183,183,609,0.38,1.2646,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.15817,0.92913,0,massA=0.147 massB=0.782
p2,696,23,neutral,0,91,626,0.23,1.5822,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.77865,0.95001,0,massA=0.21 massB=0.74
p2,306,10,neutral,0,111,278,0.58,1.4526,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.73259,0.94056,0,massA=0.252 massB=0.689
p2,136,4,gain,0,29,71,0.55,1.3466,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.69265,0.89477,0,massA=0.275 massB=0.62
p2,447,14,mixed,81,81,201,0.68,1.6874,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.26588,0.92066,0,massA=0.245 massB=0.676
p2,829,27,gain,0,166,433,0.53,1.3825,4,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.45906,0.55436,0,massA=0.254 massB=0.3
p2,777,25,mixed,124,124,207,0.76,1.2687,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.29259,0.92055,0,massA=0.269 massB=0.651
p2,383,12,mixed,164,164,541,0.38,1.2535,1,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.59454,0.93439,0,massA=0.556 massB=0.379
p2,222,7,gain,0,63,98,0.64,0.9956,1,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.47465,0.92253,0,massA=0.485 massB=0.438
p2,1087,36,neutral,0,98,227,0.47,1.0887,3,False,A,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.40922,0.94909,0,massA=0.388 massB=0.561
p2,226,7,gain,0,63,98,0.64,0.9956,3,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.71223,0.88727,0,massA=0.255 massB=0.632
p2,160,5,gain,0,162,381,0.46,1.0819,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.57178,0.83731,0,massA=0.359 massB=0.479
p2,48,1,gain,0,58,116,0.66,1.32,4,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.73565,0.69345,0,massA=0.183 massB=0.51
p2,940,31,gain,0,51,151,0.29,0.8586,0,True,B,allenai/OLMo-2-1124-7B-SFT,fewshot,riskneutral,0.42825,0.84105,0,massA=0.481 massB=0.36
