instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note,latency_s,ts_utc
p2,1182,39,gain,0,178,567,0.32,1.0193,1,True,B,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,308,10,neutral,0,111,278,0.58,1.4526,4,True,B,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1120,37,gain,0,151,252,0.68,1.1348,0,True,B,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,725,24,neutral,0,168,214,0.76,0.9681,2,False,A,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1206,3,dominant,0,46,58,1.0,1.2609,3,True,B,simulated-logprob,fewshot,0.75555,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,581,19,gain,0,64,122,0.49,0.9341,0,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,119,3,mixed,46,46,158,0.33,1.1335,4,False,A,simulated-logprob,fewshot,0.06039,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,15,0,gain,0,186,984,0.26,1.3755,2,False,A,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1037,34,gain,0,52,96,0.63,1.1631,3,False,A,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,647,21,gain,0,106,206,0.73,1.4187,3,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1122,37,gain,0,151,252,0.68,1.1348,1,True,B,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1252,26,dominant,0,59,73,1.0,1.2373,2,True,B,simulated-logprob,fewshot,0.73965,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,961,32,neutral,0,131,236,0.57,1.0269,0,False,A,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,897,29,mixed,79,79,81,0.83,0.851,3,False,A,simulated-logprob,fewshot,0.32051,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,991,33,neutral,0,142,446,0.53,1.6646,0,False,A,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,680,22,mixed,81,81,163,0.72,1.4489,0,True,B,simulated-logprob,fewshot,0.85503,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,651,21,mixed,106,106,206,0.73,1.4187,0,False,A,simulated-logprob,fewshot,0.85444,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,976,32,gain,0,131,236,0.57,1.0269,3,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,807,26,mixed,59,59,151,0.36,0.9214,3,False,A,simulated-logprob,fewshot,0.03008,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,537,17,mixed,117,117,362,0.42,1.2995,3,False,A,simulated-logprob,fewshot,0.1812,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,916,30,gain,0,149,447,0.26,0.78,3,True,B,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,787,26,neutral,0,59,151,0.36,0.9214,3,False,A,simulated-logprob,fewshot,0.3154,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,922,30,mixed,149,149,447,0.26,0.78,1,True,B,simulated-logprob,fewshot,0.01019,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1011,33,mixed,142,142,446,0.53,1.6646,0,False,A,simulated-logprob,fewshot,0.61499,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,314,10,gain,0,111,278,0.58,1.4526,2,True,B,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,268,8,mixed,62,62,263,0.33,1.3998,4,True,B,simulated-logprob,fewshot,0.12133,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,220,7,gain,0,63,98,0.64,0.9956,0,True,B,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1131,37,mixed,151,151,252,0.68,1.1348,0,False,A,simulated-logprob,fewshot,0.60242,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,454,15,neutral,0,82,113,0.74,1.0198,2,True,B,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1203,1,dominant,0,58,72,1.0,1.2414,3,False,A,simulated-logprob,fewshot,0.74249,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,611,20,gain,0,186,266,0.63,0.901,0,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1201,0,dominant,0,186,240,1.0,1.2903,4,False,A,simulated-logprob,fewshot,0.77378,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,810,27,neutral,0,166,433,0.53,1.3825,0,True,B,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,480,16,neutral,0,139,234,0.6,1.0101,0,True,B,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,629,20,mixed,186,186,266,0.63,0.901,4,False,A,simulated-logprob,fewshot,0.2224,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,446,14,mixed,81,81,201,0.68,1.6874,3,True,B,simulated-logprob,fewshot,0.87795,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,731,24,gain,0,168,214,0.76,0.9681,0,False,A,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,194,6,gain,0,94,101,0.71,0.7629,2,True,B,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,91,3,neutral,0,46,158,0.33,1.1335,0,False,A,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,529,17,gain,0,117,362,0.42,1.2995,4,False,A,simulated-logprob,fewshot,0.57566,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1004,33,gain,0,142,446,0.53,1.6646,2,True,B,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,172,5,mixed,162,162,381,0.46,1.0819,1,True,B,simulated-logprob,fewshot,0.13044,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1209,4,dominant,0,29,56,1.0,1.931,1,False,A,simulated-logprob,fewshot,0.9387,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,318,10,gain,0,111,278,0.58,1.4526,4,True,B,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,967,32,neutral,0,131,236,0.57,1.0269,3,False,A,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,841,28,neutral,0,132,181,0.76,1.0421,0,False,A,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1160,38,mixed,183,183,609,0.38,1.2646,0,True,B,simulated-logprob,fewshot,0.12313,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,384,12,mixed,164,164,541,0.38,1.2535,2,True,B,simulated-logprob,fewshot,0.11957,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,821,27,gain,0,166,433,0.53,1.3825,0,False,A,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,70,2,gain,0,162,661,0.26,1.0609,0,True,B,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1076,35,mixed,91,91,133,0.68,0.9938,3,True,B,simulated-logprob,fewshot,0.43173,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,177,5,mixed,162,162,381,0.46,1.0819,3,False,A,simulated-logprob,fewshot,0.13044,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,688,22,mixed,81,81,163,0.72,1.4489,4,True,B,simulated-logprob,fewshot,0.85503,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,670,22,gain,0,81,163,0.72,1.4489,0,True,B,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,896,29,mixed,79,79,81,0.83,0.851,3,True,B,simulated-logprob,fewshot,0.32051,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,372,12,gain,0,164,541,0.38,1.2535,1,True,B,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,434,14,gain,0,81,201,0.68,1.6874,2,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1173,39,neutral,0,178,567,0.32,1.0193,1,False,A,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,928,30,mixed,149,149,447,0.26,0.78,4,True,B,simulated-logprob,fewshot,0.01019,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,191,6,gain,0,94,101,0.71,0.7629,0,False,A,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,133,4,gain,0,29,71,0.55,1.3466,1,False,A,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,635,21,neutral,0,106,206,0.73,1.4187,2,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,990,33,neutral,0,142,446,0.53,1.6646,0,True,B,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,536,17,mixed,117,117,362,0.42,1.2995,3,True,B,simulated-logprob,fewshot,0.1812,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1245,22,dominant,0,81,109,1.0,1.3457,1,False,A,simulated-logprob,fewshot,0.80368,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,833,27,mixed,166,166,433,0.53,1.3825,1,False,A,simulated-logprob,fewshot,0.45651,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,702,23,gain,0,91,626,0.23,1.5822,1,True,B,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,407,13,gain,0,72,88,0.64,0.7822,3,False,A,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,710,23,mixed,91,91,626,0.23,1.5822,0,True,B,simulated-logprob,fewshot,0.11098,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,253,8,gain,0,62,263,0.33,1.3998,1,False,A,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,234,7,mixed,63,63,98,0.64,0.9956,2,True,B,simulated-logprob,fewshot,0.3561,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1135,37,mixed,151,151,252,0.68,1.1348,2,False,A,simulated-logprob,fewshot,0.60242,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1088,36,neutral,0,98,227,0.47,1.0887,4,True,B,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,906,30,neutral,0,149,447,0.26,0.78,3,True,B,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,413,13,mixed,72,72,88,0.64,0.7822,1,False,A,simulated-logprob,fewshot,0.10732,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,385,12,mixed,164,164,541,0.38,1.2535,2,False,A,simulated-logprob,fewshot,0.11957,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,131,4,gain,0,29,71,0.55,1.3466,0,False,A,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1258,29,dominant,0,79,118,1.0,1.4937,3,True,B,simulated-logprob,fewshot,0.86182,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,182,6,neutral,0,94,101,0.71,0.7629,1,True,B,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,849,28,neutral,0,132,181,0.76,1.0421,4,False,A,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,987,32,mixed,131,131,236,0.57,1.0269,3,False,A,simulated-logprob,fewshot,0.25479,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,604,20,neutral,0,186,266,0.63,0.901,2,True,B,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,778,25,mixed,124,124,207,0.76,1.2687,4,True,B,simulated-logprob,fewshot,0.81989,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,415,13,mixed,72,72,88,0.64,0.7822,2,False,A,simulated-logprob,fewshot,0.10732,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1248,24,dominant,0,168,180,1.0,1.0714,1,True,B,simulated-logprob,fewshot,0.58855,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,593,19,mixed,64,64,122,0.49,0.9341,1,False,A,simulated-logprob,fewshot,0.08805,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,649,21,gain,0,106,206,0.73,1.4187,4,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,80,2,mixed,162,162,661,0.26,1.0609,0,True,B,simulated-logprob,fewshot,0.03672,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,490,16,gain,0,139,234,0.6,1.0101,0,True,B,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,867,28,mixed,132,132,181,0.76,1.0421,3,False,A,simulated-logprob,fewshot,0.62929,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,587,19,gain,0,64,122,0.49,0.9341,3,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,429,14,neutral,0,81,201,0.68,1.6874,4,False,A,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,418,13,mixed,72,72,88,0.64,0.7822,4,True,B,simulated-logprob,fewshot,0.10732,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,492,16,gain,0,139,234,0.6,1.0101,1,True,B,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1043,34,mixed,52,52,96,0.63,1.1631,1,False,A,simulated-logprob,fewshot,0.52395,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,113,3,mixed,46,46,158,0.33,1.1335,1,False,A,simulated-logprob,fewshot,0.06039,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,296,9,mixed,49,49,153,0.26,0.8118,3,True,B,simulated-logprob,fewshot,0.0123,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,106,3,gain,0,46,158,0.33,1.1335,3,True,B,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,96,3,neutral,0,46,158,0.33,1.1335,3,True,B,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1168,38,mixed,183,183,609,0.38,1.2646,4,True,B,simulated-logprob,fewshot,0.12313,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,678,22,gain,0,81,163,0.72,1.4489,4,True,B,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,249,8,neutral,0,62,263,0.33,1.3998,4,False,A,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,518,17,neutral,0,117,362,0.42,1.2995,4,True,B,simulated-logprob,fewshot,0.57566,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,88,2,mixed,162,162,661,0.26,1.0609,4,True,B,simulated-logprob,fewshot,0.03672,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,289,9,gain,0,49,153,0.26,0.8118,4,False,A,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,914,30,gain,0,149,447,0.26,0.78,2,True,B,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,885,29,gain,0,79,81,0.83,0.851,2,False,A,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,640,21,gain,0,106,206,0.73,1.4187,0,True,B,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,766,25,gain,0,124,207,0.76,1.2687,3,True,B,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,470,15,mixed,82,82,113,0.74,1.0198,0,True,B,simulated-logprob,fewshot,0.57156,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,463,15,gain,0,82,113,0.74,1.0198,1,False,A,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,163,5,gain,0,162,381,0.46,1.0819,1,False,A,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,175,5,mixed,162,162,381,0.46,1.0819,2,False,A,simulated-logprob,fewshot,0.13044,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,473,15,mixed,82,82,113,0.74,1.0198,1,False,A,simulated-logprob,fewshot,0.57156,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,313,10,gain,0,111,278,0.58,1.4526,1,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,712,23,mixed,91,91,626,0.23,1.5822,1,True,B,simulated-logprob,fewshot,0.11098,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1257,28,dominant,0,132,158,1.0,1.197,1,False,A,simulated-logprob,fewshot,0.70953,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,790,26,gain,0,59,151,0.36,0.9214,0,True,B,simulated-logprob,fewshot,0.3154,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1253,26,dominant,0,59,73,1.0,1.2373,3,False,A,simulated-logprob,fewshot,0.73965,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,685,22,mixed,81,81,163,0.72,1.4489,2,False,A,simulated-logprob,fewshot,0.85503,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1138,37,mixed,151,151,252,0.68,1.1348,4,True,B,simulated-logprob,fewshot,0.60242,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,755,25,neutral,0,124,207,0.76,1.2687,2,False,A,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1028,34,neutral,0,52,96,0.63,1.1631,4,True,B,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,238,7,mixed,63,63,98,0.64,0.9956,4,True,B,simulated-logprob,fewshot,0.3561,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,16,0,gain,0,186,984,0.26,1.3755,3,True,B,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,804,26,mixed,59,59,151,0.36,0.9214,2,True,B,simulated-logprob,fewshot,0.03008,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1020,34,neutral,0,52,96,0.63,1.1631,0,True,B,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,607,20,neutral,0,186,266,0.63,0.901,3,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,47,1,gain,0,58,116,0.66,1.32,3,False,A,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,401,13,gain,0,72,88,0.64,0.7822,0,False,A,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,594,19,mixed,64,64,122,0.49,0.9341,2,True,B,simulated-logprob,fewshot,0.08805,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,159,5,neutral,0,162,381,0.46,1.0819,4,False,A,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1012,33,mixed,142,142,446,0.53,1.6646,1,True,B,simulated-logprob,fewshot,0.61499,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,717,23,mixed,91,91,626,0.23,1.5822,3,False,A,simulated-logprob,fewshot,0.11098,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,202,6,mixed,94,94,101,0.71,0.7629,1,True,B,simulated-logprob,fewshot,0.12621,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,72,2,gain,0,162,661,0.26,1.0609,1,True,B,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,460,15,gain,0,82,113,0.74,1.0198,0,True,B,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,542,18,neutral,0,41,61,0.58,0.8629,1,True,B,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1158,38,gain,0,183,609,0.38,1.2646,4,True,B,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,108,3,gain,0,46,158,0.33,1.1335,4,True,B,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,628,20,mixed,186,186,266,0.63,0.901,4,True,B,simulated-logprob,fewshot,0.2224,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,246,8,neutral,0,62,263,0.33,1.3998,3,True,B,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,865,28,mixed,132,132,181,0.76,1.0421,2,False,A,simulated-logprob,fewshot,0.62929,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,891,29,mixed,79,79,81,0.83,0.851,0,False,A,simulated-logprob,fewshot,0.32051,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,866,28,mixed,132,132,181,0.76,1.0421,3,True,B,simulated-logprob,fewshot,0.62929,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,946,31,gain,0,51,151,0.29,0.8586,3,True,B,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,68,2,neutral,0,162,661,0.26,1.0609,4,True,B,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,203,6,mixed,94,94,101,0.71,0.7629,1,False,A,simulated-logprob,fewshot,0.12621,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1083,36,neutral,0,98,227,0.47,1.0887,1,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,732,24,gain,0,168,214,0.76,0.9681,1,True,B,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,656,21,mixed,106,106,206,0.73,1.4187,3,True,B,simulated-logprob,fewshot,0.85444,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,11,0,gain,0,186,984,0.26,1.3755,0,False,A,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,758,25,neutral,0,124,207,0.76,1.2687,4,True,B,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,56,1,mixed,58,58,116,0.66,1.32,3,True,B,simulated-logprob,fewshot,0.71372,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1167,38,mixed,183,183,609,0.38,1.2646,3,False,A,simulated-logprob,fewshot,0.12313,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,696,23,neutral,0,91,626,0.23,1.5822,3,True,B,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,306,10,neutral,0,111,278,0.58,1.4526,3,True,B,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,136,4,gain,0,29,71,0.55,1.3466,3,True,B,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,447,14,mixed,81,81,201,0.68,1.6874,3,False,A,simulated-logprob,fewshot,0.87795,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,829,27,gain,0,166,433,0.53,1.3825,4,False,A,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,777,25,mixed,124,124,207,0.76,1.2687,3,False,A,simulated-logprob,fewshot,0.81989,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,383,12,mixed,164,164,541,0.38,1.2535,1,False,A,simulated-logprob,fewshot,0.11957,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,222,7,gain,0,63,98,0.64,0.9956,1,True,B,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,1087,36,neutral,0,98,227,0.47,1.0887,3,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,226,7,gain,0,63,98,0.64,0.9956,3,True,B,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,160,5,gain,0,162,381,0.46,1.0819,0,True,B,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,48,1,gain,0,58,116,0.66,1.32,4,True,B,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,940,31,gain,0,51,151,0.29,0.8586,0,True,B,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,20,0,mixed,186,186,984,0.26,1.3755,0,True,B,simulated-logprob,fewshot,0.08379,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,818,27,neutral,0,166,433,0.53,1.3825,4,True,B,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,576,19,neutral,0,64,122,0.49,0.9341,3,True,B,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p2,26,0,mixed,186,186,984,0.26,1.3755,3,True,B,simulated-logprob,fewshot,0.08379,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
